Index,Bin,ScannerID,RHO,SSA,y,anisotropy,position in sample (mm),position in snowpit(mm),relative depth (%) ,BOTTOM,TOP,Height correction mm,ID,Location,Datetime,TYPE
0,2,4900,473.84223,2.231166667,42.3114,1.191133333,14.55,12.6886,0.231191103,10,15,0,PS122/4_47-77,optics-transect-SYI,15/07/2020 10:30,N
1,3,4900,430.3677325,2.318075,37.2189,1.233375,19.6425,17.7811,0.323978383,15,20,0,PS122/4_47-77,optics-transect-SYI,15/07/2020 10:30,N
2,4,4900,438.9465167,2.230466667,32.1264,1.188766667,24.735,22.8736,0.416765664,20,25,0,PS122/4_47-77,optics-transect-SYI,15/07/2020 10:30,N
3,5,4900,453.7053867,2.4746,27.7614,1.210066667,29.1,27.2386,0.496297619,25,30,0,PS122/4_47-77,optics-transect-SYI,15/07/2020 10:30,N
4,6,4900,429.6343725,2.8693,22.6689,1.2508,34.1925,32.3311,0.5890849,30,35,0,PS122/4_47-77,optics-transect-SYI,15/07/2020 10:30,N
5,7,4900,362.8909733,3.3454,17.5764,1.248466667,39.285,37.4236,0.68187218,35,40,0,PS122/4_47-77,optics-transect-SYI,15/07/2020 10:30,N
6,8,4900,313.5343175,4.221175,12.4839,1.32115,44.3775,42.5161,0.774659461,40,45,0,PS122/4_47-77,optics-transect-SYI,15/07/2020 10:30,N
7,9,4900,296.55245,4.1147,8.1189,1.1705,48.7425,46.8811,0.854191416,45,50,0,PS122/4_47-77,optics-transect-SYI,15/07/2020 10:30,N
0,5,4900,527.74419,2.2777,35.0364,1.309,30.555,29.9636,0.750433854,25,30,0,PS122/4_47-22,ds-coring-FYI*,13/07/2020 07:42,N
1,6,4900,484.75096,2.573266667,32.1264,1.401433333,33.465,32.8736,0.823314366,30,35,0,PS122/4_47-22,ds-coring-FYI*,13/07/2020 07:42,N
2,7,4900,420.6430733,2.7246,27.7614,1.282533333,37.83,37.2386,0.932635134,35,40,0,PS122/4_47-22,ds-coring-FYI*,13/07/2020 07:42,N
3,8,4900,338.6518975,2.83835,22.6689,1.251175,42.9225,42.3311,1.060176031,40,45,0,PS122/4_47-22,ds-coring-FYI*,13/07/2020 07:42,N
4,9,4900,291.05225,3.5078,17.5764,1.199966667,48.015,47.4236,1.187716927,45,50,0,PS122/4_47-22,ds-coring-FYI*,13/07/2020 07:42,N
5,10,4900,247.05065,4.133833333,13.2114,1.2922,52.38,51.7886,1.297037695,50,55,0,PS122/4_47-22,ds-coring-FYI*,13/07/2020 07:42,N
6,12,4900,379.9110367,2.0241,11.7564,1.114533333,62.565,63.2436,1.583547666,60,65,0,PS122/4_47-22,ds-coring-FYI*,13/07/2020 07:42,N
0,0,4900,517.84383,1.764575,47.4012,1.1881,3.99,2.5988,0.032544361,0,5,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
1,1,4900,464.2741738,1.997975,57.6612,1.187275,7.41,7.3388,0.091870392,5,10,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
2,2,4900,424.1914663,2.1944875,44.668725,1.373575,12.79125,12.206275,0.152850949,10,15,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
3,3,4900,465.2023325,2.3305125,34.265025,1.64865,18.2325,17.609975,0.220567939,15,20,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
4,4,4900,441.9551731,2.4879,35.27510769,1.463538462,22.63615385,22.4172,0.280733898,20,25,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
5,5,4900,387.259915,2.746,33.7225,1.41845,27.52625,27.5275,0.344690024,25,30,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
6,6,4900,346.3445383,3.082958333,25.8821,1.496908333,32.5725,32.45123333,0.406392261,30,35,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
7,7,4900,322.9941522,3.592322222,18.08846667,1.560344444,38.01166667,37.46708889,0.469199917,35,40,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
8,8,4900,337.4219917,2.824816667,32.9612,1.316016667,41.23,42.0388,0.526143033,40,45,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
9,9,4900,513.16866,2.151375,32.5812,1.3921,46.17,47.4188,0.593411489,45,50,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
10,10,4900,463.996872,2.5331,27.4512,1.45948,51.3,52.5488,0.657609675,50,55,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
11,11,4900,381.7367975,2.832725,22.3212,1.429775,56.43,57.6788,0.721807861,55,60,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
12,12,4900,505.789225,2.439175,17.7612,1.352475,60.99,62.2388,0.778872915,60,65,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
13,13,4900,499.931512,2.55828,12.6312,1.4288,66.12,67.3688,0.843071101,65,70,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
14,14,4900,331.02037,3.349525,7.5012,1.695375,71.25,72.4988,0.907269287,70,75,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
15,15,4900,193.60704,4.0601,4.6512,1.2869,74.1,75.3488,0.942934946,75,80,0,PS122/4_47-76,optics-stern,16/07/2020 13:37,N
0,17,,537.048695,1.501,91.083,1.4235,9.4575,88.917,0.49438296,85,90,0,PS122/4_47-97,RS5-A3,17/07/2020 12:15,N
1,18,,484.2314967,1.698366667,87.4455,1.2702,13.095,92.5545,0.514607641,90,95,0,PS122/4_47-97,RS5-A3,17/07/2020 12:15,N
2,19,,504.36834,1.4939,83.808,1.11445,16.7325,96.192,0.534832323,95,100,0,PS122/4_47-97,RS5-A3,17/07/2020 12:15,N
3,29,,509.41019,1.534266667,32.1555,1.108833333,68.385,147.8445,0.822022802,145,150,0,PS122/4_47-97,RS5-A3,17/07/2020 12:15,N
4,31,,517.064635,1.2877,22.698,1.08585,77.8425,157.302,0.874606974,155,160,0,PS122/4_47-97,RS5-A3,17/07/2020 12:15,N
5,32,,426.1127167,1.704433333,17.6055,1.1067,82.935,162.3945,0.902921528,160,165,0,PS122/4_47-97,RS5-A3,17/07/2020 12:15,N
6,33,,322.907575,2.23415,12.513,1.128875,88.0275,167.487,0.931236083,165,170,0,PS122/4_47-97,RS5-A3,17/07/2020 12:15,N
7,34,,250.80912,1.9862,8.8755,1.0527,91.665,171.1245,0.951460764,170,175,0,PS122/4_47-97,RS5-A3,17/07/2020 12:15,N
0,7,4900,544.5198,2.3518,20.4864,1.7517,80.025,39.5136,1.31968018,35,40,0,PS122/4_48-41,optics-ECO,20/07/2020 11:53,N
1,8,4900,479.89245,2.7772,17.5764,1.703533333,82.935,42.4236,1.416868725,40,45,0,PS122/4_48-41,optics-ECO,20/07/2020 11:53,N
2,9,4900,335.14552,3.917425,12.4839,1.811275,88.0275,47.5161,1.586948681,45,50,0,PS122/4_48-41,optics-ECO,20/07/2020 11:53,N
3,10,4900,209.37428,5.5368,8.1189,1.5413,92.3925,51.8811,1.7327315,50,55,0,PS122/4_48-41,optics-ECO,20/07/2020 11:53,N
0,6,4900,523.9246067,2.386,27.7614,1.788666667,81.48,32.2386,0.538354408,30,35,0,PS122/4_48-40,ds-coring-FYI*,20/07/2020 07:30,N
1,7,4900,475.8818875,2.670425,22.6689,1.8792,86.5725,37.3311,0.623394385,35,40,0,PS122/4_48-40,ds-coring-FYI*,20/07/2020 07:30,N
2,8,4900,469.2281733,2.866433333,17.5764,2.002866667,91.665,42.4236,0.708434363,40,45,0,PS122/4_48-40,ds-coring-FYI*,20/07/2020 07:30,N
3,9,4900,447.762115,3.080775,12.4839,1.8852,96.7575,47.5161,0.79347434,45,50,0,PS122/4_48-40,ds-coring-FYI*,20/07/2020 07:30,N
4,10,4900,343.7013867,4.1713,7.3914,1.8461,101.85,52.6086,0.878514318,50,55,0,PS122/4_48-40,ds-coring-FYI*,20/07/2020 07:30,N
5,11,4900,230.1528133,5.814166667,3.0264,1.792833333,106.215,56.9736,0.951405727,55,60,0,PS122/4_48-40,ds-coring-FYI*,20/07/2020 07:30,N
0,3,4900,533.931915,2.23265,37.2189,2.071475,19.6425,17.7811,0.323978383,15,20,0,PS122/4_48-43,optics-LDL,21/07/2020 12:57,N
1,4,4900,509.9296533,2.3203,32.1264,2.125566667,24.735,22.8736,0.416765664,20,25,0,PS122/4_48-43,optics-LDL,21/07/2020 12:57,N
2,5,4900,476.86734,2.419,27.7614,2.132066667,29.1,27.2386,0.496297619,25,30,0,PS122/4_48-43,optics-LDL,21/07/2020 12:57,N
3,6,4900,434.4012125,2.6851,22.6689,1.9915,34.1925,32.3311,0.5890849,30,35,0,PS122/4_48-43,optics-LDL,21/07/2020 12:57,N
4,7,4900,358.6741533,3.412866667,17.5764,2.0265,39.285,37.4236,0.68187218,35,40,0,PS122/4_48-43,optics-LDL,21/07/2020 12:57,N
5,8,4900,265.247145,4.662575,12.4839,1.988575,44.3775,42.5161,0.774659461,40,45,0,PS122/4_48-43,optics-LDL,21/07/2020 12:57,N
6,9,4900,187.64849,6.1717,8.8464,1.9383,48.015,46.1536,0.84093609,45,50,0,PS122/4_48-43,optics-LDL,21/07/2020 12:57,N
0,0,4900,487.455225,2.74065,7.5012,2.0115,90.63,2.4988,0.12608994,0,5,0,PS122/4_48-42,optics-ECO,21/07/2020 07:43,N
1,1,4900,467.6315875,2.906125,2.9412,1.528,95.19,7.0588,0.356188439,5,10,0,PS122/4_48-42,optics-ECO,21/07/2020 07:43,N
0,0,4900,489.70114,2.179566667,17.5764,1.2291,74.205,2.4236,0.040629799,0,5,0,PS122/4_48-47,optics-ECO,22/07/2020 07:30,N
1,1,4900,398.351985,3.18735,12.4839,1.291825,79.2975,7.5161,0.126001663,5,10,0,PS122/4_48-47,optics-ECO,22/07/2020 07:30,N
2,2,4900,282.7713933,5.191866667,7.3914,1.5219,84.39,12.6086,0.211373527,10,15,0,PS122/4_48-47,optics-ECO,22/07/2020 07:30,N
3,3,4900,420.30695,3.779066667,29.2946,1.268933333,31,17.37206667,0.290348667,15,20,0,PS122/4_48-47,optics-ECO,22/07/2020 07:30,N
4,4,4900,504.350006,2.45786,37.7112,1.17678,6.84,22.2888,0.372045509,20,25,0,PS122/4_48-47,optics-ECO,22/07/2020 07:30,N
5,5,4900,450.00803,2.983575,32.5812,1.427325,11.97,27.4188,0.457675667,25,30,0,PS122/4_48-47,optics-ECO,22/07/2020 07:30,N
6,6,4900,411.451628,3.3518,27.4512,1.42344,17.1,32.5488,0.543305825,30,35,0,PS122/4_48-47,optics-ECO,22/07/2020 07:30,N
7,7,4900,376.12201,3.91715,22.3212,1.55605,22.23,37.6788,0.628935983,35,40,0,PS122/4_48-47,optics-ECO,22/07/2020 07:30,N
8,8,4900,307.3924275,4.455725,17.7612,1.5494,26.79,42.2388,0.705051679,40,45,0,PS122/4_48-47,optics-ECO,22/07/2020 07:30,N
9,9,4900,262.139532,5.41594,12.6312,1.50764,31.92,47.3688,0.790681836,45,50,0,PS122/4_48-47,optics-ECO,22/07/2020 07:30,N
10,10,4900,249.6403275,5.564925,7.5012,1.5518,37.05,52.4988,0.876311994,50,55,0,PS122/4_48-47,optics-ECO,22/07/2020 07:30,N
0,22,4900,540.532155,1.6001,65.6412,1.1819,6.27,114.3588,0.635648729,110,115,0,PS122/4_48-45,RS5-A3,21/07/2020 08:10,N
1,33,4900,451.8108733,2.234466667,11.4912,1.141033333,60.42,168.5088,0.936634562,165,170,0,PS122/4_48-45,RS5-A3,21/07/2020 08:10,N
2,34,4900,273.405775,4.528,7.5012,1.22635,64.41,172.4988,0.958812465,170,175,0,PS122/4_48-45,RS5-A3,21/07/2020 08:10,N
0,0,4900,344.9847667,4.450533333,17.5764,1.473033333,91.665,2.4236,0.044323417,0,5,0,PS122/4_48-58,optics-ECO,22/07/2020 14:46,N
1,1,4900,209.55762,6.9766,12.4839,1.367525,96.7575,7.5161,0.13745636,5,10,0,PS122/4_48-58,optics-ECO,22/07/2020 14:46,N
0,0,4900,421.59033,3.1737625,29.9439,1.646975,69.84,2.5561,0.05131221,0,5,0,PS122/4_48-83,optics-ECO,23/07/2020 07:35,N
1,1,4900,372.9441167,3.677383333,24.8514,1.60425,74.9325,7.6486,0.15354905,5,10,0,PS122/4_48-83,optics-ECO,23/07/2020 07:35,N
2,2,4900,360.8655029,4.105585714,19.0314,1.618285714,79.60928571,12.39717143,0.2489187,10,15,0,PS122/4_48-83,optics-ECO,23/07/2020 07:35,N
3,3,4900,315.6460014,4.743257143,16.1214,1.503728571,84.80571429,17.45002857,0.350284658,15,20,0,PS122/4_48-83,optics-ECO,23/07/2020 07:35,N
4,4,4900,237.773646,6.0633,12.0474,1.4835,89.337,21.9526,0.440632394,20,25,0,PS122/4_48-83,optics-ECO,23/07/2020 07:35,N
5,5,4900,203.69074,6.1747,14.6664,1.424,93.12,25.3336,0.508150719,25,30,0,PS122/4_48-83,optics-ECO,23/07/2020 07:35,N
0,30,4900,527.689188,2.34486,27.4512,1.156,23.94,152.5488,2.543768843,150,155,0,PS122/4_48-143,Jaridge,24/07/2020 11:50,N
1,31,4900,422.3466075,2.6011,22.3212,1.111975,29.07,157.6788,2.629312185,155,160,0,PS122/4_48-143,Jaridge,24/07/2020 11:50,N
2,32,4900,430.4135675,2.7689,17.7612,1.121625,33.63,162.2388,2.705350711,160,165,0,PS122/4_48-143,Jaridge,24/07/2020 11:50,N
3,33,4900,451.438082,3.0777,12.6312,1.16462,38.76,167.3688,2.790894053,165,170,0,PS122/4_48-143,Jaridge,24/07/2020 11:50,N
4,34,4900,275.239175,4.11545,8.6412,1.06855,42.75,171.3588,2.857427764,170,175,0,PS122/4_48-143,Jaridge,24/07/2020 11:50,N
0,15,4900,492.54291,1.3391,100.5114,1.264,0,79.4886,,75,80,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
1,16,4900,510.6019,1.3536,97.6014,1.2715,2.91,82.3986,,80,85,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
2,17,4900,474.02557,1.429525,92.5089,1.3224,8.0025,87.4911,,85,90,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
3,18,4900,503.35997,1.470933333,87.4164,1.305933333,13.095,92.5836,,90,95,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
4,19,4900,502.489105,1.597325,82.3239,1.164225,18.1875,97.6761,,95,100,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
5,20,4900,500.60987,1.6282,78.6864,1.0996,21.825,101.3136,,100,105,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
6,22,4900,523.34403,1.7023,65.5914,1.1448,34.92,114.4086,,110,115,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
7,23,4900,462.3223667,1.765533333,62.6814,1.0636,37.83,117.3186,,115,120,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
8,24,4900,528.29421,1.1831,59.7714,1.1728,40.74,120.2286,,120,125,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
9,28,4900,490.15949,1.313675,37.2189,1.4981,63.2925,142.7811,,140,145,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
10,29,4900,514.45204,1.436,33.5814,1.5462,66.93,146.4186,,145,150,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
11,31,4900,494.46798,1.3416,20.4864,1.4857,80.025,159.5136,,155,160,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
12,32,4900,472.0393867,1.4692,17.5764,1.363833333,82.935,162.4236,,160,165,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
13,33,4900,536.08616,1.39455,12.4839,1.61795,88.0275,167.5161,,165,170,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
14,34,4900,408.8176433,1.7847,7.3914,1.536266667,93.12,172.6086,,170,175,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
15,35,4900,256.95101,2.5537,4.4814,1.4448,96.03,175.5186,,175,180,0,PS122/4_48-177,RS5-A3,26/07/2020 11:30,N
0,0,4900,530.49429,1.40135,47.4012,1.169625,45.03,2.5988,0.043392481,0,5,0,PS122/4_48-145,Jaridge,24/07/2020 12:30,N
1,1,4900,510.831075,1.4547,43.9812,1.1568,48.45,6.0188,0.10049664,5,10,0,PS122/4_48-145,Jaridge,24/07/2020 12:30,N
2,5,4900,540.21131,1.78135,21.1812,1.23535,71.25,28.8188,0.481191026,25,30,0,PS122/4_48-145,Jaridge,24/07/2020 12:30,N
3,6,4900,534.756945,1.6174,17.7612,1.46625,74.67,32.2388,0.538295184,30,35,0,PS122/4_48-145,Jaridge,24/07/2020 12:30,N
4,7,4900,459.010024,2.04682,12.6312,1.55858,79.8,37.3688,0.623951421,35,40,0,PS122/4_48-145,Jaridge,24/07/2020 12:30,N
5,8,4900,315.7802325,2.889625,7.5012,1.438675,84.93,42.4988,0.709607658,40,45,0,PS122/4_48-145,Jaridge,24/07/2020 12:30,N
6,9,4900,204.97412,3.6085,4.6512,1.1675,87.78,45.3488,0.757194456,45,50,0,PS122/4_48-145,Jaridge,24/07/2020 12:30,N
0,0,4900,527.74419,2.175733333,21.9414,1.6514,52.38,3.0586,0.122916298,0,5,0,PS122/4_48-100,optics-ECO,24/07/2020 07:15,N
1,1,4900,549.19497,2.1377,19.0314,1.8835,55.29,5.9686,0.239860792,5,10,0,PS122/4_48-100,optics-ECO,24/07/2020 07:15,N
2,2,4900,501.89325,2.273033333,11.7564,1.582566667,62.565,13.2436,0.532222026,10,15,0,PS122/4_48-100,optics-ECO,24/07/2020 07:15,N
3,3,4900,405.960595,2.735825,7.02765,1.589425,71.65875,17.97235,0.722256828,15,20,0,PS122/4_48-100,optics-ECO,24/07/2020 07:15,N
4,4,4900,300.03591,2.591,3.3174,1.40124,81.48,21.6826,0.871361057,20,25,0,PS122/4_48-100,optics-ECO,24/07/2020 07:15,N
0,7,,456.5166,2.0173,0.114,1.238,23.94,39.886,1,35,40,0,N,#N/A,#N/A,N
0,0,4900,457.06662,1.5842,104.8764,1.1646,2.91,0.1236,0.001767674,0,5,0,PS122/4_49-8,ds-coring-FYI*,27/07/2020 08:30,N
1,16,4900,515.82709,2.729,20.4864,1.8341,87.3,84.5136,1.208677048,80,85,0,PS122/4_49-8,ds-coring-FYI*,27/07/2020 08:30,N
2,17,4900,457.4027433,2.9634,17.5764,1.887433333,90.21,87.4236,1.250294612,85,90,0,PS122/4_49-8,ds-coring-FYI*,27/07/2020 08:30,N
3,18,4900,414.5088225,3.254425,12.4839,1.8193,95.3025,92.5161,1.323125351,90,95,0,PS122/4_49-8,ds-coring-FYI*,27/07/2020 08:30,N
4,19,4900,313.6336267,4.407133333,7.3914,1.683033333,100.395,97.6086,1.395956088,95,100,0,PS122/4_49-8,ds-coring-FYI*,27/07/2020 08:30,N
0,0,4900,389.4752733,2.236366667,57.0912,1.426333333,1.14,2.9088,0.032369201,0,5,0,PS122/4_48-144,Jaridge,24/07/2020 12:10,N
1,1,4900,435.322496,2.49308,52.5312,1.68204,5.7,7.4688,0.083112998,5,10,0,PS122/4_48-144,Jaridge,24/07/2020 12:10,N
2,2,4900,444.04948,2.42365,47.4012,1.607125,10.83,12.5988,0.14019977,10,15,0,PS122/4_48-144,Jaridge,24/07/2020 12:10,N
3,3,4900,443.9348925,2.372575,42.8412,1.537475,15.39,17.1588,0.190943568,15,20,0,PS122/4_48-144,Jaridge,24/07/2020 12:10,N
4,4,4900,424.4321,2.47254,37.7112,1.69326,20.52,22.2888,0.248030339,20,25,0,PS122/4_48-144,Jaridge,24/07/2020 12:10,N
5,5,4900,411.8503925,2.48795,32.5812,1.719725,25.65,27.4188,0.305117111,25,30,0,PS122/4_48-144,Jaridge,24/07/2020 12:10,N
6,6,4900,392.420936,2.42884,27.4512,1.7794,30.78,32.5488,0.362203883,30,35,0,PS122/4_48-144,Jaridge,24/07/2020 12:10,N
7,7,4900,379.60547,2.3024,22.3212,1.951825,35.91,37.6788,0.419290655,35,40,0,PS122/4_48-144,Jaridge,24/07/2020 12:10,N
8,8,4900,310.1883625,3.050725,17.7612,2.10205,40.47,42.2388,0.470034452,40,45,0,PS122/4_48-144,Jaridge,24/07/2020 12:10,N
9,9,4900,276.275046,3.16286,12.6312,2.08914,45.6,47.3688,0.527121224,45,50,0,PS122/4_48-144,Jaridge,24/07/2020 12:10,N
10,10,4900,216.6391275,3.891625,7.5012,1.90895,50.73,52.4988,0.584207996,50,55,0,PS122/4_48-144,Jaridge,24/07/2020 12:10,N
0,6,4900,537.36954,3.6108,16.0512,1.3386,49.02,33.9488,0.680216715,30,35,0,PS122/4_48-142,Jaridge,24/07/2020 11:32,N
1,7,4900,484.677624,3.91412,12.6312,1.33362,52.44,37.3688,0.748741705,35,40,0,PS122/4_48-142,Jaridge,24/07/2020 11:32,N
2,8,4900,462.29181,4.344125,7.5012,1.352225,57.57,42.4988,0.851529189,40,45,0,PS122/4_48-142,Jaridge,24/07/2020 11:32,N
3,9,4900,340.55405,5.1978,4.0812,1.2311,60.99,45.9188,0.920054179,45,50,0,PS122/4_48-142,Jaridge,24/07/2020 11:32,N
0,11,4900,540.073805,1.1142,41.5839,1.2285,58.9275,58.4161,0.584841756,55,60,0,PS122/4_49-48,RS5-A4,30/07/2020 07:30,N
0,0,4900,430.1500163,3.030025,15.12255,1.553125,39.00375,2.37745,0.159494444,0,5,0,PS122/4_49-7,optics-ECO,27/07/2020 07:30,N
1,1,4900,309.6039663,4.29805,10.666275,1.5738125,42.77625,7.458725,0.500142431,5,10,0,PS122/4_49-7,optics-ECO,27/07/2020 07:30,N
2,2,4900,254.93427,4.9189,4.4814,1.4857,52.38,10.5186,0.70672418,10,15,0,PS122/4_49-7,optics-ECO,27/07/2020 07:30,N
0,51,4900,407.19814,1.294333333,1.5714,1.424233333,64.02,258.4286,0.99440134,255,260,0,PS122/4_49-47,RS5-A4,29/07/2020 11:30,N
0,1,,337.98729,2.5879,61.1973,1.1787,0,8.8027,0.215685314,5,10,0,PS122/5_59-206,SNOW5_RS,22/08/2020 14:15,N
1,2,,331.157875,2.60025,57.5598,1.112575,3.6375,12.4402,0.304811982,10,15,0,PS122/5_59-206,SNOW5_RS,22/08/2020 14:15,N
2,3,,466.3558467,1.841433333,52.4673,1.253033333,8.73,17.5327,0.429589319,15,20,0,PS122/5_59-206,SNOW5_RS,22/08/2020 14:15,N
3,4,,522.24399,1.7053,49.5573,1.5189,11.64,20.4427,0.500890654,20,25,0,PS122/5_59-206,SNOW5_RS,22/08/2020 14:15,N
4,5,,473.56722,2.336866667,42.2823,1.905933333,18.915,27.7177,0.679143992,25,30,0,PS122/5_59-206,SNOW5_RS,22/08/2020 14:15,N
5,6,,351.508615,3.046625,37.1898,2.0046,24.0075,32.8102,0.803921329,30,35,0,PS122/5_59-206,SNOW5_RS,22/08/2020 14:15,N
6,7,,320.9977833,3.057866667,32.0973,1.7874,29.1,37.9027,0.928698665,35,40,0,PS122/5_59-206,SNOW5_RS,22/08/2020 14:15,N
7,8,,234.40019,3.8181,29.1873,1.7348,32.01,40.8127,1,40,45,0,PS122/5_59-206,SNOW5_RS,22/08/2020 14:15,N
0,0,,500.2126333,1.5785,58.2873,1.3356,2.91,1.7127,0.037125148,0,5,0,PS122/5_59-222,SNOW5_MET,23/08/2020 10:45,N
1,4,,548.64495,1.5541,35.0073,1.4463,26.19,24.9927,0.54175143,20,25,0,PS122/5_59-222,SNOW5_MET,23/08/2020 10:45,N
2,5,,509.7157567,1.6943,32.0973,1.400733333,29.1,27.9027,0.604829716,25,30,0,PS122/5_59-222,SNOW5_MET,23/08/2020 10:45,N
3,6,,455.14155,1.751266667,27.7323,1.466166667,33.465,32.2677,0.699447144,30,35,0,PS122/5_59-222,SNOW5_MET,23/08/2020 10:45,N
4,7,,500.472365,1.862375,22.6398,1.280925,38.5575,37.3602,0.809834143,35,40,0,PS122/5_59-222,SNOW5_MET,23/08/2020 10:45,N
0,2,,537.873725,1.46315,59.0148,1.29235,0.7275,10.9852,0.269161315,10,15,0,PS122/5_59-235,SNOW5_OC,23/08/2020 09:30,N
1,3,,540.11964,1.4555,53.9223,1.4416,5.82,16.0777,0.393938651,15,20,0,PS122/5_59-235,SNOW5_OC,23/08/2020 09:30,N
2,5,,495.9347,1.6792,41.5548,1.5232,18.1875,28.4452,0.696969326,25,30,0,PS122/5_59-235,SNOW5_OC,23/08/2020 09:30,N
3,6,,408.985705,1.9646,37.1898,1.336375,22.5525,32.8102,0.803921329,30,35,0,PS122/5_59-235,SNOW5_OC,23/08/2020 09:30,N
4,7,,389.0169233,2.024666667,32.0973,1.2827,27.645,37.9027,0.928698665,35,40,0,PS122/5_59-235,SNOW5_OC,23/08/2020 09:30,N
5,8,,304.98609,2.4413,29.1873,1.229,30.555,40.8127,1,40,45,0,PS122/5_59-235,SNOW5_OC,23/08/2020 09:30,N
0,4,,388.86414,2.814566667,77.2023,1.825966667,1.455,22.7977,0.250022208,20,25,0,PS122/5_59-250,SNOW5_RS,24/08/2020 13:10,N
1,5,,391.2170033,2.5509,72.8373,1.912233333,5.82,27.1627,0.297893131,25,30,0,PS122/5_59-250,SNOW5_RS,24/08/2020 13:10,N
2,6,,295.7961725,2.7467,67.7448,1.53045,10.9125,32.2552,0.353742541,30,35,0,PS122/5_59-250,SNOW5_RS,24/08/2020 13:10,N
3,7,,286.8659867,3.148966667,62.6523,1.5117,16.005,37.3477,0.409591951,35,40,0,PS122/5_59-250,SNOW5_RS,24/08/2020 13:10,N
4,8,,301.3880425,3.0882,57.5598,1.285375,21.0975,42.4402,0.465441361,40,45,0,PS122/5_59-250,SNOW5_RS,24/08/2020 13:10,N
5,9,,274.9488867,3.224066667,52.4673,1.285,26.19,47.5327,0.521290771,45,50,0,PS122/5_59-250,SNOW5_RS,24/08/2020 13:10,N
6,10,,328.380274,5.12436,46.98156,1.04636,25.026,53.01844,0.578520923,50,55,0,PS122/5_59-250,SNOW5_RS,24/08/2020 13:10,N
7,11,,242.55882,9.93958,43.47708,1.03346,15.231,56.52292,0.610829678,55,60,0,PS122/5_59-250,SNOW5_RS,24/08/2020 13:10,N
8,17,,301.2538114,9.108957143,11.76518571,1.032814286,47.89285714,88.23481429,0.954135513,85,90,0,PS122/5_59-250,SNOW5_RS,24/08/2020 13:10,N
9,18,,313.923915,10.10495,9.3636,1.0606,36.045,90.6364,0.969669867,90,95,0,PS122/5_59-250,SNOW5_RS,24/08/2020 13:10,N
0,0,,453.628995,2.27715,57.5598,1.732525,13.8225,2.4402,0.043197064,0,5,0,PS122/5_59-267,SNOW5_ROV,25/08/2020 06:30,N
1,1,,417.37351,2.521166667,52.4673,1.709533333,18.915,7.5327,0.133345843,5,10,0,PS122/5_59-267,SNOW5_ROV,25/08/2020 06:30,N
2,2,,347.291795,3.267325,47.3748,1.683075,24.0075,12.6252,0.223494622,10,15,0,PS122/5_59-267,SNOW5_ROV,25/08/2020 06:30,N
3,3,,251.54248,4.429133333,42.2823,1.581866667,29.1,17.7177,0.3136434,15,20,0,PS122/5_59-267,SNOW5_ROV,25/08/2020 06:30,N
4,4,,219.137135,4.333525,37.1898,1.345325,34.1925,22.8102,0.403792179,20,25,0,PS122/5_59-267,SNOW5_ROV,25/08/2020 06:30,N
5,5,,238.021155,4.754,32.8248,1.0569,38.5575,27.1752,0.481062561,25,30,0,PS122/5_59-267,SNOW5_ROV,25/08/2020 06:30,N
6,10,,387.21408,3.8249,55.3773,1.1604,0,54.6227,0.572788942,50,55,0,PS122/5_59-267,SNOW5_ROV,25/08/2020 06:30,N
7,11,,367.5355867,3.789066667,52.4673,1.196466667,2.91,57.5327,0.603304017,55,60,0,PS122/5_59-267,SNOW5_ROV,25/08/2020 06:30,N
